Timestamp	Timestamp	Lifetime_TPCCenter	Lifetime_TPCLow	Lifetime_TPCHigh	Qratio_TPCCenter	Qratio_TPCLow	Qratio_TPCHigh	SetVoltage_A	Ka_prm	Ka_tpc	Ka_prm/Ka_tpc	CorLifetime_TPCCenter	CorLifetime_TPCLow	CorLifetime_TPCHigh
2019-03-06	8:23:16	9.01272755	7.991311523	9.214141417	0.775625775	0.750841109	0.779945664	500	4.579519547	3.293914972	1.390296831	12.53036655	11.11029509	12.81039161
2019-03-06	10:10:25	9.348896347	8.253684723	9.56598123	0.782744693	0.757712056	0.787107871	500	4.579519547	3.293914972	1.390296831	12.99774097	11.47507172	13.29955339
2019-03-06	10:10:55	9.772655593	8.582229249	10.01011612	0.791102845	0.765802911	0.795512614	500	4.579519547	3.293914972	1.390296831	13.5868921	11.93184613	13.91703272
2019-03-06	10:12:42	8.457457279	7.55119309	8.634686658	0.762794237	0.738404623	0.76704532	500	4.579519547	3.293914972	1.390296831	11.75837605	10.49839982	12.0047775
2019-03-06	10:13:12	8.54855674	7.624074389	8.729588664	0.764998446	0.740548367	0.769260034	500	4.579519547	3.293914972	1.390296831	11.88503135	10.59972646	12.13671946
2019-03-06	10:16:46	8.81685263	7.836393994	9.009636262	0.771259897	0.746599602	0.775558159	500	4.579519547	3.293914972	1.390296831	12.25804227	10.89491374	12.52606874
2019-03-06	10:17:15	8.722994905	7.762873456	8.911491695	0.76910751	0.744536159	0.773390202	500	4.579519547	3.293914972	1.390296831	12.12755217	10.79269837	12.38961866
2019-03-06	10:31:18	8.49169775	7.578476766	8.670380238	0.763627506	0.739211249	0.767883233	500	4.579519547	3.293914972	1.390296831	11.80598047	10.53633223	12.05440217
2019-03-06	10:31:48	8.48712471	7.575173003	8.665536952	0.763516554	0.739113838	0.767769887	500	4.579519547	3.293914972	1.390296831	11.79962259	10.53173902	12.04766856
2019-03-06	10:42:35	8.473607711	7.564402932	8.651446156	0.763187996	0.738795781	0.767439499	500	4.579519547	3.293914972	1.390296831	11.78082995	10.51676543	12.02807817
2019-03-06	10:43:05	8.357509192	7.471416342	8.53053157	0.76032821	0.736017445	0.76456555	500	4.579519547	3.293914972	1.390296831	11.61941855	10.38748646	11.85997101
2019-03-06	10:49:48	8.258229453	7.391811124	8.427159885	0.75782776	0.733591982	0.762052046	500	4.579519547	3.293914972	1.390296831	11.48139024	10.27681158	11.71625368
2019-03-06	10:50:20	8.146471493	7.302618393	8.31071049	0.754950347	0.730821415	0.75915596	500	4.579519547	3.293914972	1.390296831	11.3260135	10.15280721	11.55435446
2019-03-06	10:53:25	9.006413147	7.985782148	9.20767012	0.775487618	0.750692145	0.779809441	500	4.579519547	3.293914972	1.390296831	12.52158766	11.10260761	12.80139459
2019-03-06	10:53:54	9.015660394	7.993428682	9.217249698	0.775689887	0.750898099	0.780011034	500	4.579519547	3.293914972	1.390296831	12.53444408	11.11323857	12.81471305
2019-03-06	13:35:48	9.006409156	7.98577901	9.207665948	0.77548753	0.75069206	0.779809353	500	4.579519547	3.293914972	1.390296831	12.52158211	11.10260325	12.80138879
2019-03-06	13:36:19	9.125010703	8.078884217	9.331663736	0.778054575	0.753177026	0.782390704	500	4.579519547	3.293914972	1.390296831	12.68647346	11.23204713	12.97378252
2019-03-06	15:09:27	9.117072865	8.072853903	9.323318561	0.777884589	0.753017567	0.782218867	500	4.579519547	3.293914972	1.390296831	12.67543751	11.2236632	12.96218025
2019-03-06	15:09:58	9.213089746	8.147849142	9.423797524	0.779923537	0.75498623	0.784270082	500	4.579519547	3.293914972	1.390296831	12.80892948	11.32792884	13.10187583
2019-03-06	15:34:37	9.1550656	8.102434021	9.363097691	0.778695851	0.753797798	0.783035554	500	4.579519547	3.293914972	1.390296831	12.72825869	11.26478834	13.01748505
2019-03-06	15:35:09	8.942868442	7.936155377	9.141179844	0.774087809	0.749347225	0.778400031	500	4.579519547	3.293914972	1.390296831	12.43324166	11.03361167	12.70895337
2019-03-06	22:52:01	9.748940792	8.563717922	9.985286705	0.790652035	0.765361338	0.79506021	500	4.579519547	3.293914972	1.390296831	13.55392149	11.90610989	13.88251246
2019-03-06	22:52:31	9.906121225	8.685657097	10.15003698	0.793604385	0.768240033	0.798025329	500	4.579519547	3.293914972	1.390296831	13.77244895	12.07564154	14.11156425
2019-03-07	0:33:52	9.837945266	8.63254063	10.07862834	0.79233406	0.76699475	0.796750691	500	4.579519547	3.293914972	1.390296831	13.67766413	12.00179388	14.01228504
2019-03-07	0:34:22	9.861551491	8.65093221	10.10335362	0.792775673	0.767427431	0.797193843	500	4.579519547	3.293914972	1.390296831	13.71048379	12.02736364	14.04666052
2019-03-07	6:33:36	10.00634084	8.761473405	10.25554459	0.795443955	0.769994765	0.799879773	500	4.579519547	3.293914972	1.390296831	13.91178396	12.18104871	14.25825114
2019-03-07	6:34:06	10.42369083	9.081005722	10.69410826	0.802766126	0.777108956	0.807238108	500	4.579519547	3.293914972	1.390296831	14.49202433	12.62529348	14.86798483
2019-03-07	14:52:10	10.74413698	9.32248568	11.03185005	0.808043406	0.782201702	0.812547604	500	4.579519547	3.293914972	1.390296831	14.9375396	12.9610223	15.33754617
2019-03-07	14:52:39	11.0228989	9.532444152	11.3257516	0.812410648	0.78644523	0.816936356	500	4.579519547	3.293914972	1.390296831	15.32510141	13.2529269	15.74615656
2019-03-07	15:21:30	11.23355276	9.689022183	11.54839134	0.815581776	0.789504331	0.820127046	500	4.579519547	3.293914972	1.390296831	15.6179728	13.47061684	16.05569188
2019-03-07	15:22:02	11.3540992	9.77856685	11.67582781	0.817348862	0.791214916	0.82190398	500	4.579519547	3.293914972	1.390296831	15.78556814	13.5951105	16.2328664
2019-03-07	15:50:14	10.76476684	9.338785821	11.05341561	0.808373531	0.782537143	0.81287675	500	4.579519547	3.293914972	1.390296831	14.96622123	12.98368433	15.3675287
2019-03-07	15:50:45	11.789071	10.09979304	12.13622497	0.823453904	0.797130145	0.828042088	500	4.579519547	3.293914972	1.390296831	16.39030805	14.04171026	16.87295512
2019-03-08	1:01:32	11.63566655	9.987286086	11.97364277	0.821347771	0.795096714	0.825923265	500	4.579519547	3.293914972	1.390296831	16.17703033	13.8852922	16.6469176
2019-03-08	1:02:01	12.74966261	10.79668151	13.15667128	0.835593861	0.808882018	0.840249688	500	4.579519547	3.293914972	1.390296831	17.72581552	15.01059209	18.29167839
2019-03-08	1:05:34	11.26341223	9.711505564	11.57988262	0.816022651	0.789936451	0.820569429	500	4.579519547	3.293914972	1.390296831	15.65948633	13.50187541	16.09947411
2019-03-08	1:06:05	11.66339188	10.00740988	12.00307691	0.821732119	0.795463401	0.82631071	500	4.579519547	3.293914972	1.390296831	16.21557677	13.91327024	16.68783979
2019-03-08	5:03:10	12.59153798	10.68239954	12.9885269	0.833711239	0.807048663	0.838358515	500	4.579519547	3.293914972	1.390296831	17.50597535	14.85170623	18.05790779
2019-03-08	5:03:40	11.96142291	10.22633473	12.31887893	0.825761907	0.79936977	0.830361992	500	4.579519547	3.293914972	1.390296831	16.62992837	14.21764077	17.12689834
2019-03-08	19:58:12	14.57920029	12.08043563	15.11384798	0.854641593	0.827320842	0.859403551	500	4.579519547	3.293914972	1.390296831	20.26941596	16.79539137	21.01273495
2019-03-08	19:58:43	14.63295772	12.11688814	15.17174453	0.8551349	0.827792782	0.859900601	500	4.579519547	3.293914972	1.390296831	20.34415475	16.84607118	21.09322834
2019-03-08	20:55:56	14.31315642	11.89803475	14.82790292	0.852150042	0.824920088	0.856896137	500	4.579519547	3.293914972	1.390296831	19.89953601	16.54180001	20.61518644
2019-03-08	20:56:28	15.31490409	12.58123153	15.90596643	0.861114719	0.833587038	0.865912744	500	4.579519547	3.293914972	1.390296831	21.29226262	17.49164633	22.11401472
2019-03-09	3:11:14	14.0798272	11.7359526	14.57774335	0.849893661	0.82273025	0.854628177	500	4.579519547	3.293914972	1.390296831	19.57513914	16.31645771	20.26739038
2019-03-09	3:12:14	16.01769164	13.0526712	16.6651121	0.866782744	0.83908521	0.871610336	500	4.579519547	3.293914972	1.390296831	22.26934593	18.14708741	23.16945254
2019-03-09	16:01:03	17.2904905	13.88447996	18.04764917	0.875953087	0.84795106	0.88083379	500	4.579519547	3.293914972	1.390296831	24.03891415	19.30354849	25.09158945
2019-03-09	16:01:35	17.09596825	13.75988506	17.83550075	0.874634048	0.846685631	0.879505369	500	4.579519547	3.293914972	1.390296831	23.76847048	19.1303246	24.79664017
2019-03-10	1:48:12	16.7352068	13.52467711	17.44336441	0.872112134	0.844238599	0.876970422	500	4.579519547	3.293914972	1.390296831	23.26690498	18.80331573	24.25145426
2019-03-10	1:48:43	17.91341486	14.28332911	18.72739675	0.87999667	0.851865381	0.884899904	500	4.579519547	3.293914972	1.390296831	24.90496391	19.8580672	26.03664036
2019-03-10	21:27:08	20.09112432	15.633848	21.1209582	0.892275195	0.863745552	0.89724788	500	4.579519547	3.293914972	1.390296831	27.93262648	21.73568933	29.36440125
2019-03-10	21:27:37	20.14253445	15.66640879	21.17732839	0.892534809	0.864008546	0.897506866	500	4.579519547	3.293914972	1.390296831	28.00410182	21.7809585	29.44277255
2019-03-11	18:33:39	22.12106045	16.8360525	23.3760081	0.901656855	0.872827242	0.906681825	500	4.579519547	3.293914972	1.390296831	30.75484024	23.40711044	32.49958998
2019-03-11	18:34:09	22.88226957	17.27603235	24.22680907	0.904767309	0.875856001	0.909806459	500	4.579519547	3.293914972	1.390296831	31.81314687	24.01881303	33.68245588
2019-03-13	4:39:52	26.64723394	19.33566378	28.48965389	0.917651468	0.888310442	0.922765576	500	4.579519547	3.293914972	1.390296831	37.0475649	26.88231208	39.60907552
2019-03-13	4:40:23	31.74019368	21.88358564	34.38918659	0.930392938	0.900644516	0.935578055	500	4.579519547	3.293914972	1.390296831	44.12829069	30.42467977	47.81117714
2019-03-13	4:45:37	26.77065673	19.40056572	28.63077908	0.918015118	0.888662465	0.923131253	500	4.579519547	3.293914972	1.390296831	37.21915922	26.97254504	39.80528143
2019-03-13	4:46:08	29.38049511	20.7379222	31.63524794	0.925017275	0.895452842	0.930170282	500	4.579519547	3.293914972	1.390296831	40.84760925	28.83186752	43.98238496
2019-03-14	0:03:56	30.02358373	21.05364818	32.38314274	0.926562875	0.896936916	0.931726647	500	4.579519547	3.293914972	1.390296831	41.74169332	29.27082035	45.02218073
2019-03-14	0:04:24	32.93372885	22.44885081	35.79272751	0.93282881	0.903020814	0.93802425	500	4.579519547	3.293914972	1.390296831	45.78765886	31.21056614	49.76251563
2019-03-14	0:08:15	29.98697075	21.0356378	32.34055287	0.926476591	0.89685339	0.931639882	500	4.579519547	3.293914972	1.390296831	41.69079041	29.24578057	44.96296817
2019-03-14	0:08:44	32.15499792	22.08284659	34.87542156	0.93125928	0.901495346	0.93644706	500	4.579519547	3.293914972	1.390296831	44.70499171	30.70171164	48.48718808
2019-03-14	13:28:56	31.84443279	21.93450622	34.51098317	0.930612694	0.900863337	0.935797954	500	4.579519547	3.293914972	1.390296831	44.273214	30.49547449	47.98051054
2019-03-14	13:29:27	34.26027854	23.05583234	37.36579398	0.935343671	0.905449196	0.940554204	500	4.579519547	3.293914972	1.390296831	47.63195669	32.05445064	51.94954496
2019-03-14	23:54:41	31.58752876	21.81371614	34.20886613	0.930068568	0.900342691	0.935249715	500	4.579519547	3.293914972	1.390296831	43.91604114	30.32754042	47.56047818
2019-03-14	23:55:11	41.80438289	26.23880385	46.52450093	0.946694396	0.916424751	0.951970362	500	4.579519547	3.293914972	1.390296831	58.12050106	36.47972584	64.68286621
2019-03-15	16:49:03	40.67786255	25.79897309	45.01591071	0.94525932	0.915062214	0.950401357	250	4.591167249	3.293914972	1.393832958	56.69814548	35.95945898	62.74465998
2019-03-15	16:49:32	38.251375	24.80683567	42.06034563	0.941889675	0.911819463	0.947010042	250	4.591167249	3.293914972	1.393832958	53.31602716	34.57658514	58.62509597
2019-03-17	13:39:05	40.89876713	25.89177441	45.28449429	0.945546787	0.915353383	0.950688152	250	4.591167249	3.293914972	1.393832958	57.00604957	36.08880851	63.11902063
2019-03-17	13:39:35	59.59912332	32.30007278	69.39996894	0.96230543	0.931557211	0.967541334	250	4.591167249	3.293914972	1.393832958	83.07122235	45.02090599	96.73196399
2019-03-18	21:37:03	53.59184732	30.4559401	61.38343461	0.958169697	0.927566688	0.963380831	250	4.591167249	3.293914972	1.393832958	74.69808308	42.45049308	85.55825424
2019-03-18	21:37:32	63.66626077	33.46361163	74.9729991	0.964670376	0.933856454	0.969917435	250	4.591167249	3.293914972	1.393832958	88.74013258	46.64268478	104.4998371
2019-03-19	1:33:33	71.8513274	35.57149704	86.61180562	0.968631172	0.937651076	0.973906658	250	4.591167249	3.293914972	1.393832958	100.1487482	49.58072494	120.7223892
2019-03-19	1:34:03	71.95110575	35.60959844	86.74327659	0.968673985	0.937715666	0.973945686	250	4.591167249	3.293914972	1.393832958	100.2878226	49.63383193	120.9056378
2019-03-19	21:10:14	53.32551544	30.36123377	61.04002625	0.957965231	0.927349159	0.963178654	250	4.591167249	3.293914972	1.393832958	74.32686092	42.31848827	85.07960035
2019-03-19	21:10:45	55.64204633	31.1073115	64.08816005	0.959679478	0.929028248	0.964898824	250	4.591167249	3.293914972	1.393832958	77.55571803	43.358396	89.3281897
2019-03-20	0:59:33	314.7327739	57.58920385	1239.574863	0.992750392	0.96101583	0.998154298	250	4.591167249	3.293914972	1.393832958	438.6849132	80.26973035	1727.760298
2019-03-20	23:01:27	130.4947212	45.7661455	188.943951	0.982604477	0.951194243	0.987953155	250	4.591167249	3.293914972	1.393832958	181.8878433	63.79036196	263.3563061
2019-03-20	23:01:57	180.4635942	50.70033811	315.3097173	0.987390633	0.955837507	0.992763609	250	4.591167249	3.293914972	1.393832958	251.5361053	70.66780224	439.489076
2019-03-22	9:45:07	216.8767596	53.21898214	446.1042246	0.989496558	0.957882884	0.994879823	250	4.591167249	3.293914972	1.393832958	302.2899754	74.1783713	621.794771
2019-03-22	9:45:37	230449997.7	70.57883368	230449997.7	0.99999999	0.968074736	0.99999999	250	4.591167249	3.293914972	1.393832958	321208802	98.37510452	321208802
2019-03-23	18:06:37	102.6017388	41.77976754	135.5822658	0.977927923	0.946663843	0.983251724	250	4.591167249	3.293914972	1.393832958	143.0096851	58.23401698	188.9790306
2019-03-23	18:07:06	115.2548363	43.75845754	158.5375407	0.980327074	0.949013039	0.985659293	250	4.591167249	3.293914972	1.393832958	160.6459894	60.99198031	220.9748493
2019-03-23	18:11:19	100.8968131	41.50485599	132.6028359	0.977559172	0.946320221	0.98287865	250	4.591167249	3.293914972	1.393832958	140.6333035	57.8508362	184.826203
2019-03-23	18:11:48	152.8123006	48.25832652	239.5239551	0.985126022	0.953655341	0.990484927	250	4.591167249	3.293914972	1.393832958	212.994821	67.264046	333.8563829
2019-03-26	0:45:29	531.7096048	62.23033809	230374997.7	0.995702399	0.963870074	0.99999999	250	4.591167249	3.293914972	1.393832958	741.1143713	86.73869622	321104264.5
2019-03-28	12:46:39	230374997.7	70.64968799	230374997.7	0.99999999	0.968106238	0.99999999	250	4.591167249	3.293914972	1.393832958	321104264.5	98.47386359	321104264.5
2019-03-28	12:47:08	230499997.7	83.95375334	230499997.7	0.99999999	0.973091733	0.99999999	250	4.591167249	3.293914972	1.393832958	321278493.6	117.0175084	321278493.6
2019-03-28	12:48:31	593.5475327	63.01684015	230449997.7	0.996149275	0.964312861	0.99999999	250	4.591167249	3.293914972	1.393832958	827.3061132	87.83494871	321208802
2019-03-28	12:49:00	230399997.7	72.54119253	230399997.7	0.99999999	0.968924805	0.99999999	250	4.591167249	3.293914972	1.393832958	321139110.3	101.110305	321139110.3
2019-04-04	14:06:57	674.2276863	63.8089398	230374997.7	0.996609283	0.964747965	0.99999999	250	4.591167249	3.293914972	1.393832958	939.7607704	88.93900331	321104264.5
2019-04-04	14:07:26	230374997.7	90.24260934	230374997.7	0.99999999	0.974943226	0.99999999	250	4.591167249	3.293914972	1.393832958	321104264.5	125.7831231	321104264.5
2019-04-04	14:08:49	230449997.7	75.28237003	230449997.7	0.99999999	0.970039188	0.99999999	250	4.591167249	3.293914972	1.393832958	321208802	104.9310485	321208802
2019-04-04	14:09:18	230424997.7	79.16512444	230424997.7	0.99999999	0.971487498	0.99999999	250	4.591167249	3.293914972	1.393832958	321173956.1	110.3429596	321173956.1
2019-04-06	20:25:38	414.9661513	60.23544117	25978.8885	0.994496677	0.962696108	0.999911855	250	4.591167249	3.293914972	1.393832958	578.3934981	83.95814314	36210.231
2019-04-06	20:26:07	230224997.7	81.73363353	230224997.7	0.99999999	0.972371018	0.99999999	250	4.591167249	3.293914972	1.393832958	320895189.6	113.9230322	320895189.6
2019-04-07	14:17:18	336.1013037	58.27749506	1652.244308	0.993209737	0.961467268	0.998614966	250	4.591167249	3.293914972	1.393832958	468.4690743	81.22909333	2302.952571
2019-04-07	14:17:46	230374997.7	85.06686965	230374997.7	0.99999999	0.973439115	0.99999999	250	4.591167249	3.293914972	1.393832958	321104264.5	118.5690066	321104264.5
2019-04-12	0:51:17	101.7555992	41.63610634	134.113263	0.977746442	0.946484826	0.983069834	250	4.591167249	3.293914972	1.393832958	141.8303078	58.03377726	186.9314861
2019-04-12	0:51:46	225.7890967	53.71729309	485.8280482	0.989909051	0.958265316	0.99529749	250	4.591167249	3.293914972	1.393832958	314.7122845	74.87293352	677.1631455
2019-04-22	16:32:55	19.51175357	15.27870976	20.45888049	0.889260415	0.860809747	0.894105204	250	4.591167249	3.293914972	1.393832958	27.19612519	21.29596922	28.51626191
2019-04-22	16:33:32	17.31289233	13.89902532	18.05384807	0.876103214	0.848097431	0.880872166	250	4.591167249	3.293914972	1.393832958	24.13127993	19.37291958	25.16404846
2019-04-22	22:24:52	10.60310488	9.21614606	10.87661165	0.805755869	0.779987828	0.810143805	250	4.591167249	3.293914972	1.393832958	14.77895704	12.84576812	15.16017979
2019-04-22	22:25:21	10.73543066	9.31635585	11.0158033	0.807903745	0.78207529	0.812301941	250	4.591167249	3.293914972	1.393832958	14.96339707	12.98544383	15.3541897
2019-04-23	2:20:37	8.201886275	7.346486928	8.364626912	0.756385535	0.732191187	0.760505509	250	4.591167249	3.293914972	1.393832958	11.43205941	10.23977561	11.65889267
2019-04-23	2:21:05	8.535483245	7.613176899	8.711834736	0.764684628	0.740230043	0.7688489	250	4.591167249	3.293914972	1.393832958	11.89703786	10.61149688	12.14284238
2019-04-23	2:24:28	8.07476231	7.24408863	8.232501181	0.753068053	0.728972099	0.757171298	250	4.591167249	3.293914972	1.393832958	11.25486984	10.09704948	11.47473147
2019-04-23	2:24:56	7.978324431	7.167246774	8.132094832	0.75049095	0.726505649	0.75457526	250	4.591167249	3.293914972	1.393832958	11.12045154	9.989944772	11.33478179
2019-04-23	9:14:31	5.262081386	4.896279155	5.328601604	0.647142338	0.626440118	0.650667656	250	4.591167249	3.293914972	1.393832958	7.334462464	6.824595258	7.427180536
2019-04-23	9:15:00	4.66520264	4.375718948	4.717350083	0.612094693	0.592536639	0.6154251	250	4.591167249	3.293914972	1.393832958	6.502513195	6.099021285	6.57519802
2019-04-23	13:33:10	4.431570485	4.169487558	4.478609638	0.596457774	0.577395292	0.599703806	250	4.591167249	3.293914972	1.393832958	6.176868998	5.811569176	6.24243372
2019-04-23	13:33:39	4.256051305	4.01372531	4.299424652	0.583881386	0.565218847	0.587059321	250	4.591167249	3.293914972	1.393832958	5.93222458	5.594462622	5.992679781
2019-04-23	17:53:09	4.176030797	3.942672568	4.217743934	0.57789239	0.559437037	0.581034994	250	4.591167249	3.293914972	1.393832958	5.820689359	5.495426968	5.878830504
2019-04-23	17:53:37	3.713423196	3.527963438	3.746330471	0.539732482	0.522515988	0.542664066	250	4.591167249	3.293914972	1.393832958	5.175891638	4.917391715	5.221758882
2019-04-24	9:27:30	4.511664842	4.240395764	4.560413011	0.601954653	0.582722652	0.605229532	250	4.591167249	3.293914972	1.393832958	6.288507152	5.910403371	6.356453957
2019-04-24	9:27:59	4.344743426	4.092820726	4.389893534	0.590329926	0.571485412	0.59353877	250	4.591167249	3.293914972	1.393832958	6.055846581	5.704708419	6.11877829
2019-04-24	10:41:57	4.505655272	4.235334706	4.554225044	0.601547272	0.582346724	0.604816735	250	4.591167249	3.293914972	1.393832958	6.280130816	5.903349101	6.347828965
2019-04-24	10:42:25	4.396869037	4.139202291	4.443084416	0.594030178	0.575079666	0.597257033	250	4.591167249	3.293914972	1.393832958	6.128500976	5.769356573	6.192917494
2019-04-24	14:17:46	4.738424672	4.440315515	4.792184172	0.616755269	0.597065106	0.620108117	250	4.591167249	3.293914972	1.393832958	6.604572477	6.189058109	6.67950424
2019-04-24	14:18:15	4.732200063	4.43521097	4.785747193	0.616363324	0.596710817	0.619709678	250	4.591167249	3.293914972	1.393832958	6.595896412	6.181943226	6.670532166
2019-04-24	18:21:02	4.538536848	4.264404314	4.587816597	0.603766407	0.584497082	0.607047575	250	4.591167249	3.293914972	1.393832958	6.32596224	5.943867279	6.394649978
2019-04-24	18:21:32	4.653528365	4.366090346	4.705288811	0.611341401	0.591853166	0.614659769	250	4.591167249	3.293914972	1.393832958	6.486241206	6.085600622	6.558386622
2019-04-24	18:24:33	4.885926576	4.569395974	4.943142948	0.625819627	0.605827291	0.629223971	250	4.591167249	3.293914972	1.393832958	6.810165492	6.368974707	6.889915557
2019-04-24	18:25:02	4.546606214	4.271331442	4.596100249	0.60430733	0.585006341	0.607593936	250	4.591167249	3.293914972	1.393832958	6.337209588	5.953522539	6.406196005
2019-04-25	1:54:03	5.774018628	5.33728167	5.854060504	0.672600193	0.651122578	0.676257424	250	4.591167249	3.293914972	1.393832958	8.048017464	7.439279098	8.159582469
2019-04-25	1:54:30	5.700504425	5.274620865	5.778464511	0.669168866	0.647812208	0.672805463	250	4.591167249	3.293914972	1.393832958	7.945550945	7.351940403	8.054214282
2019-04-25	1:54:56	5.421141284	5.034561849	5.491600241	0.655458508	0.634539419	0.659020596	250	4.591167249	3.293914972	1.393832958	7.556165392	7.017338234	7.654373408
2019-04-25	1:55:21	5.35165247	4.974802976	5.420260098	0.6518732	0.631081833	0.655413496	250	4.591167249	3.293914972	1.393832958	7.459309593	6.934044348	7.554937166
2019-04-25	1:55:47	5.76248553	5.327643657	5.842161986	0.672066516	0.650617379	0.675718861	250	4.591167249	3.293914972	1.393832958	8.031942252	7.425845318	8.142997922
2019-04-25	1:56:12	5.512515772	5.113435023	5.585353932	0.66006411	0.63900701	0.663649669	250	4.591167249	3.293914972	1.393832958	7.683526165	7.127274264	7.785050393
2019-04-25	1:56:38	5.353640814	4.976900236	5.422224558	0.651976806	0.631204261	0.655513826	250	4.591167249	3.293914972	1.393832958	7.462081012	6.936967578	7.557675295
2019-04-25	1:57:04	5.710219261	5.283450551	5.788344166	0.669626364	0.648282404	0.67326071	250	4.591167249	3.293914972	1.393832958	7.959091804	7.36424751	8.067984871
2019-04-25	1:57:29	5.105259438	4.761126879	5.167671879	0.638548895	0.618178165	0.642017581	250	4.591167249	3.293914972	1.393832958	7.115878864	6.636215561	7.202871381
2019-04-25	1:57:55	4.909045034	4.590094873	4.966712439	0.627202489	0.60719799	0.6306088	250	4.591167249	3.293914972	1.393832958	6.842388761	6.397825514	6.922767491
2019-04-25	9:29:15	6.076788944	5.595008187	6.165499898	0.686023249	0.664119342	0.689753062	250	4.591167249	3.293914972	1.393832958	8.470028709	7.798506811	8.593676961
2019-04-25	9:29:45	6.046816448	5.570255933	6.134513145	0.684743011	0.662912569	0.688460208	250	4.591167249	3.293914972	1.393832958	8.428252056	7.764006304	8.550486603
2019-04-25	17:59:46	6.614330359	6.047800702	6.719507866	0.707358291	0.684785216	0.711202011	250	4.591167249	3.293914972	1.393832958	9.21927165	8.429623942	9.365871525
2019-04-25	18:00:16	6.026612328	5.552539205	6.113834645	0.683874196	0.662043561	0.687591517	250	4.591167249	3.293914972	1.393832958	8.400090888	7.739312145	8.521664228
2019-04-26	10:49:58	7.954757775	7.149086372	8.107426707	0.749853046	0.725916234	0.753929007	250	4.591167249	3.293914972	1.393832958	11.08760356	9.964632205	11.30039855
2019-04-26	10:50:26	7.927758817	7.126881881	8.079467058	0.749118247	0.725192138	0.753192427	250	4.591167249	3.293914972	1.393832958	11.04997152	9.933682854	11.26142747
2019-04-26	22:17:38	8.681648426	7.730165577	8.863953976	0.768146514	0.743607425	0.77232509	250	4.591167249	3.293914972	1.393832958	12.10076771	10.77455955	12.35487119
2019-04-26	22:18:06	8.801331517	7.825567764	8.988607231	0.770906716	0.746297828	0.775097118	250	4.591167249	3.293914972	1.393832958	12.26758594	10.90753426	12.52861701
2019-04-26	23:11:02	8.206176036	7.350760256	8.368908443	0.75649594	0.732323881	0.760612034	250	4.591167249	3.293914972	1.393832958	11.43803862	10.24573191	11.66486041
2019-04-26	23:11:31	9.080431713	8.045042669	9.279996191	0.777096568	0.752279506	0.781322453	250	4.591167249	3.293914972	1.393832958	12.65660499	11.21344562	12.93476454
2019-04-27	14:03:45	9.18592578	8.127741014	9.390206328	0.779350487	0.754461444	0.783588628	250	4.591167249	3.293914972	1.393832958	12.8036461	11.3287133	13.08837906
2019-04-27	14:04:14	9.836906019	8.633252033	10.07153582	0.792314575	0.767011516	0.796623216	250	4.591167249	3.293914972	1.393832958	13.71100381	12.03331122	14.03803856
2019-04-28	9:05:33	11.90905203	10.18937673	12.25464082	0.825066983	0.798720766	0.829553245	250	4.591167249	3.293914972	1.393832958	16.59922922	14.20228911	17.08092226
2019-04-28	9:06:01	12.33234555	10.50003331	12.70274173	0.830530565	0.804049418	0.835039674	250	4.591167249	3.293914972	1.393832958	17.18922968	14.63529249	17.70550008
2019-04-29	9:08:54	15.19207479	12.50022553	15.75913001	0.860074309	0.832604371	0.864751938	250	4.591167249	3.293914972	1.393832958	21.17521454	17.42322633	21.9655948
2019-04-29	9:09:23	14.57250322	12.07927816	15.09304748	0.854579902	0.827305814	0.859224115	250	4.591167249	3.293914972	1.393832958	20.31163527	16.83649601	21.03718701
2019-04-29	16:06:06	15.77640898	12.89264261	16.38894167	0.864889576	0.837259949	0.869594417	250	4.591167249	3.293914972	1.393832958	21.9896788	17.97019019	22.84344705
2019-04-29	16:06:34	14.50239968	12.02907053	15.01838003	0.853930985	0.82665144	0.858576213	250	4.591167249	3.293914972	1.393832958	20.21392264	16.76651496	20.93311306
2019-04-30	9:24:13	19.01914542	14.98051919	19.91631818	0.886561316	0.858245409	0.891382999	250	4.591167249	3.293914972	1.393832958	26.50951172	20.88034138	27.76002068
2019-04-30	9:24:42	18.76653841	14.82234532	19.63978774	0.88512562	0.856846518	0.889941064	250	4.591167249	3.293914972	1.393832958	26.15741974	20.65987342	27.37458344
2019-04-30	11:16:31	18.43128212	14.61241454	19.27291006	0.883163183	0.85494678	0.887967951	250	4.591167249	3.293914972	1.393832958	25.69012848	20.36726498	26.86321724
2019-04-30	11:17:01	18.1481359	14.43579875	18.96297782	0.881452857	0.853309115	0.886245194	250	4.591167249	3.293914972	1.393832958	25.29546994	20.12109207	26.43122347
2019-04-30	15:33:09	18.67865173	14.76712967	19.54365075	0.884617567	0.856351681	0.889430771	250	4.591167249	3.293914972	1.393832958	26.03492039	20.58291203	27.24058454
2019-04-30	15:33:39	21.44862126	16.44713031	22.59681957	0.898735261	0.870024405	0.903624216	250	4.591167249	3.293914972	1.393832958	29.89579522	22.92455229	31.49619186
2019-04-30	17:54:40	18.7778809	14.829082	19.65230997	0.885190863	0.856906659	0.890007186	250	4.591167249	3.293914972	1.393832958	26.17322928	20.66926323	27.39203734
2019-04-30	17:55:09	22.7797835	17.21869507	24.07924261	0.904360031	0.875469487	0.909279584	250	4.591167249	3.293914972	1.393832958	31.75121302	23.99998468	33.56244195
